model_index,rmspe,tau
0,0.9179456426728512,1.237033883851193
0,1.053903953507915,1.2141429419073475
0,0.942864251172372,1.2173068963143787
0,0.9617273757417536,1.2313945719765695
0,0.9485482841610444,1.2465731295057896
0,1.0079456819241273,1.2304073117851642
0,0.9449451598048263,1.2226867958439533
0,0.9571776480876442,1.236092602431517
0,0.9776289539251509,1.2206780556940433
0,0.9431142395678748,1.2487036302513244
0,0.9604176593910914,1.2282171219272184
0,1.0283149514410206,1.22099232855014
0,0.943172646713343,1.2450627473985214
0,0.9500357510949049,1.251430518584665
0,0.9926784899280051,1.2351724333031497
0,0.9510725660738386,1.2285526068513013
0,0.9775917534335268,1.2322636976630896
0,0.9598033749574452,1.2154604673392644
0,0.9365088027626868,1.2317164944963872
0,0.9539477628954347,1.2181589220258258
0,0.913213008763569,1.2282321054429528
0,0.9511648966257915,1.2567127644110794
0,1.0051890312116494,1.2341543027028412
0,0.961388581893415,1.2309094345553457
0,1.0713740227908657,1.2294977363920536
0,0.9647760641169509,1.2147628492703042
0,0.9238172268887159,1.2388396406451434
0,0.961421605634983,1.2150924821961535
0,0.9258323016126714,1.2463476964610274
0,0.9928907445591646,1.2065824676803583
0,0.9393813211303593,1.2202613275449825
0,0.956130209955466,1.2359068130874757
0,0.9337549971421684,1.2147935718971759
0,1.0231585355483157,1.2297173236061958
0,0.9620831603173257,1.236483205747726
0,0.9434452736747198,1.227328987888143
0,0.9326330875993186,1.209722086235641
0,0.9351833441279889,1.2339954116095166
0,0.9675354900027936,1.2301860361619352
0,1.04928781723955,1.2367276459368184
0,0.9383738084694273,1.2204424818262922
0,0.987982158877599,1.2492212693880884
0,0.9212117293739046,1.2298456619390068
0,1.0291041932715288,1.2369929686321484
0,0.9242811979030311,1.2113900456279338
0,0.9544357755828485,1.2375702459767852
0,0.9760911379213172,1.2337394115132112
0,0.985242195644562,1.2234821063722223
0,0.965273468788758,1.208334584246902
0,0.9683198903620404,1.2190407766308247
0,0.9271705168739865,1.2282959918170766
0,0.9432104158970497,1.2529623835392583
0,0.9610143935122967,1.2370425197829813
0,0.9391507330022452,1.2214346028831014
0,0.9593162697835612,1.2420103810431968
0,1.0231399290625696,1.2161207719158305
0,0.9874439507202301,1.2172449820603546
0,0.988308128135522,1.237468616969647
0,0.9405450167239958,1.2156693510966416
0,1.0028209994230621,1.2344032768200313
0,0.9281953398232405,1.2479274905370508
0,0.9717075237127613,1.211650361420334
0,0.9730020767727845,1.2211588416261043
0,0.9650606652758842,1.2253170254931576
0,0.9414084135870204,1.2363906038927046
0,1.0481276039003216,1.2293529112973003
0,0.9661496356552643,1.2419717081745305
0,0.9809636872283201,1.2225263451691812
0,0.9396296112114217,1.238882490536036
0,0.9481773027820273,1.2010840465378654
0,0.9684193527801847,1.2299676019392223
0,0.9309280543885705,1.2329356629212813
0,0.9784533283481555,1.230973125392789
0,0.955412247595604,1.2510227532970555
0,0.944096219860675,1.2212523658278556
0,0.9323785669034106,1.2256958796696902
0,0.9476749424396471,1.2165791068311307
0,0.9577910587903047,1.236540665804195
0,1.0550768394026513,1.218015478269868
0,0.9871284564338129,1.2235114633242068
0,0.982911839575168,1.2388788491160272
0,1.0716800355253824,1.2287948937783721
0,0.928661277303119,1.2346990952909787
0,0.9813976666086663,1.2492370167087967
0,0.9250711090218788,1.2291117062768604
0,0.9843275883681211,1.2055945776370205
0,0.9353893320506017,1.2303790274395996
0,0.9438635603274232,1.2116738729411327
0,0.951347290679206,1.215815067195144
0,0.9500631013823209,1.2208622176702573
0,1.0525348297886934,1.2296006005557467
0,0.9337673567712176,1.225299780058619
0,0.9676838626476442,1.2188138330774883
0,0.941365300589585,1.212885027298991
0,0.9500881714463955,1.2373679293558177
0,0.978324990867372,1.2222598779433618
0,0.9719619641677383,1.2238523303527096
0,0.9419372071498788,1.232304599550368
0,0.9699033364854299,1.2346721962849856
0,0.9519175440281388,1.2451561395144806
0,0.9713890783199152,1.230969041501007
0,0.9802625063521608,1.2345607190831116
0,0.977477838424068,1.2372826406380535
0,1.0245661824164414,1.2205607373961236
0,0.9489135551033815,1.2251190996564152
0,0.948608764343941,1.2230638925303972
0,0.9720004473235719,1.2295967915833965
0,0.9562825699082732,1.2262839024877734
0,0.9584970494672425,1.2280571987067528
0,0.9238949401147389,1.2382279722212253
0,0.9492767122887986,1.2026733708689032
0,1.1340328557327872,1.23870640632753
0,0.9414984833534956,1.2320429323609379
0,0.9538150556700902,1.2284001365674917
0,0.9796172006913108,1.2608698560056315
0,0.9484348022315426,1.22431823689482
0,0.9724273179555539,1.222938089152088
0,0.9719719146503109,1.2275321290474266
0,0.9777876496929492,1.2371065304888869
0,0.9415320306667119,1.2327820389510054
1,0.9568088020190251,1.220317744646181
1,0.9846106595198771,1.238685268691411
1,0.9531849539149454,1.2162919577232543
1,0.9188100722380949,1.225822314731628
1,1.0506682394139324,1.2171422595557178
1,0.9464597729597007,1.2413878599637374
1,0.965089857639088,1.2538137416251696
1,0.97521135385851,1.233119914190739
1,0.957908028998433,1.2392386493054115
1,0.96870294091397,1.230241264010862
1,0.959247392224838,1.255307418535432
1,0.9632899271365131,1.2462587130111704
1,0.945953076306288,1.2271351441039176
1,0.9541202327862914,1.2232294172876665
1,0.9875759753545971,1.2276779137807279
1,0.9485366670140479,1.2182229789805452
1,0.9689133166862117,1.239573215909441
1,0.9462881835362762,1.2458919125710313
1,0.9783170511810844,1.2234199599357656
1,1.0798492623944103,1.220830168319095
1,0.9677797779602519,1.221795706365768
1,0.950149826855374,1.2356863264726319
1,0.9653834185676452,1.2341334686787258
1,1.063223531463153,1.2414322883417228
1,0.9398081596459587,1.2570705572365048
1,0.944465618260244,1.223464274113164
1,0.9157869959702444,1.24844228805714
1,0.9715416354342588,1.2296400900046398
1,0.9783326701265771,1.21039392005644
1,0.9981930256918474,1.2337821394450523
1,0.9670655392889124,1.2357401303746396
1,0.9007607219518102,1.23946453154334
1,0.9903046420291286,1.2304293263404795
1,0.9394870897115669,1.2258876279760442
1,1.0531371569732053,1.229735539923294
1,0.9585541537879396,1.2299625042398417
1,0.9404557381368331,1.2453717992103244
1,0.9700591570425823,1.226186092319465
1,0.9431816320042972,1.2483088231606712
1,1.0581282518263238,1.2313344525506318
1,0.9474593191588715,1.247329433093638
1,0.9565140026085692,1.2250941310044179
1,0.9892721102647023,1.2231987053962616
1,0.9853728125473543,1.2147880093943606
1,0.9421781129615355,1.246360336603343
1,0.9032099880759775,1.2322316949368783
1,0.9496399819230241,1.2229787414381184
1,1.0674640875326808,1.246035076764423
1,0.9564642372916322,1.2441571103208637
1,0.9762393284601142,1.2382709955915165
1,0.9746484262817495,1.216157558893162
1,0.9567930395319905,1.2195713800415067
1,0.9882158064407731,1.239415439730295
1,1.0234969376245753,1.2456701545966702
1,0.9474152201281852,1.223730358760983
1,0.9477378183387617,1.2198302939493948
1,0.9598431687731166,1.2278629046725653
1,0.956839163061674,1.2122739223444998
1,0.9776578516869544,1.2430661620360217
1,0.9426897613126972,1.2601909995681426
1,0.92027893676331,1.2260508508959582
1,1.0070785528475035,1.234456208706559
1,1.0831088167025973,1.2346798599285862
1,0.9726058826103413,1.2536389133580335
1,1.0201850900996223,1.2304727428317832
1,0.9097877766815773,1.2188900060346641
1,0.9441347575517355,1.2337998021152885
1,0.9383870984178756,1.2481299239552028
1,0.9226067395591948,1.2215285182563398
1,0.9836164008798977,1.2153689114890656
1,1.0845573203415089,1.2296855327525962
1,0.9440167302977791,1.2435930270727977
1,0.9287659795380984,1.2370659182482047
1,0.9765011696226676,1.2238332618680883
1,0.9737850175729442,1.223960489544737
1,0.9686993540579614,1.2227509124522045
1,0.9553529815137273,1.2331349760416688
1,0.9971184084769563,1.2028752215261043
1,0.9970953062496662,1.2385838463084669
1,0.9244155204837348,1.241795201951246
1,0.9150230468057388,1.247182544209688
1,1.076392374768002,1.2420465095389055
1,0.9924013635450016,1.243096529972775
1,0.9966903031208427,1.1928671948611418
1,0.9270855965805598,1.2227170136963956
1,1.0013718413442965,1.241640602132185
1,0.9168886852793042,1.241108483229871
1,0.9656432624605927,1.215382030309868
1,0.9265415530888303,1.249941961910875
1,0.96883129407548,1.226696659067338
1,0.9250325789744773,1.2287846939163938
1,0.9966227083191891,1.2291401503165194
1,0.9942334968547102,1.2416653479061124
1,0.9346543861337087,1.2273735696819006
1,1.046672659788574,1.2326368948696438
1,0.9251483773779315,1.2358436229768355
1,1.0944713784261644,1.2419857878258285
1,0.9455141407252405,1.2364344894365344
1,0.9416626361740754,1.2278837992995248
1,0.9136209130091844,1.2443698485335635
1,0.9602166725910022,1.2366463330178183
1,0.9710518763907254,1.223368288945313
1,0.9568944985761342,1.2443742883227034
1,0.9075389810584774,1.2253060704397147
1,0.9684207604293747,1.240373753496872
1,0.9586665262629036,1.232109835759306
1,1.0486658186162683,1.2347228794253653
1,1.0249352783890535,1.2319231047484078
1,0.9541989841204992,1.2448368594280994
1,0.9403290716019514,1.2354664647350035
1,0.9651335450850316,1.225404204225644
1,0.9067133459410882,1.23973674224335
1,0.9428384323666222,1.2405993122093109
1,0.9693598343605332,1.2167331746963845
1,0.9675611420064851,1.2475330207382738
1,0.9666707251355692,1.2170006190973746
1,0.9882112419740762,1.2454844231754567
1,0.9796355846487138,1.2402346918729887
1,1.0397268974197107,1.231011496126055
1,0.9755161204608844,1.2137298154916702
2,1.0680558331587613,1.2491627101975313
2,1.063864982997563,1.2530771408482029
2,1.0283918285519602,1.2496989561898217
2,1.0819317148595076,1.270397305500711
2,1.0961376894290826,1.257823104687108
2,1.0052393794226548,1.2660944845888786
2,1.0689823292412717,1.2672914720017636
2,1.05133947507584,1.2596294667120456
2,1.0364552856446199,1.243943783595205
2,0.9989818619576749,1.2605017341936129
2,1.0379778517399456,1.2650317031089993
2,1.012719614639707,1.2652051071441706
2,1.0391753321615702,1.264599414349364
2,1.0476303108518623,1.2484360702510775
2,1.0592502450242443,1.2659375688418972
2,1.0609206190204175,1.2400273947684204
2,1.0403088638158502,1.2568727308033083
2,1.0614971087785814,1.2519423061577732
2,1.0783241995333512,1.2820862370768336
2,1.063776618774472,1.2507701644338702
2,1.0433503402927973,1.250590850392879
2,1.0589373707308096,1.2612902236401353
2,1.0722113100754789,1.288731550329314
2,1.0362903426982104,1.2542501235625558
2,1.0364595649377035,1.2808296182552878
2,0.9802833347450587,1.257949990530682
2,1.041915131810314,1.2602851668044106
2,1.033633764267061,1.2481174750739548
2,1.0963259007662685,1.2652392266001133
2,1.098385010028155,1.2590775200960043
2,1.0399992616627645,1.2395109089784726
2,1.0616201730314592,1.2787249735467097
2,1.0535488565667712,1.2765683170564415
2,1.0817383873756732,1.2575404999823494
2,1.038616570351808,1.2506230410129275
2,1.0364566072559354,1.241706869754846
2,1.0952518768013333,1.261662659643685
2,1.0494696908107912,1.266179519662343
2,1.050631225272136,1.246610118282118
2,0.9926224658454568,1.2589397712723147
2,1.0261216717287562,1.2573808105164739
2,1.0959991383690544,1.2550259099287397
2,1.0424957077012535,1.2800317142073911
2,1.0412546369420776,1.2616771300600618
2,1.050805174322636,1.2580284926785983
2,1.0578882361052886,1.2409991144318158
2,1.067657005168242,1.2541591725092522
2,1.082612443718775,1.2607638442373144
2,1.0606244601430341,1.2582810706218883
2,0.9725995157833958,1.2602288608026162
2,1.0421344957228038,1.2659229631369815
2,1.0257447046909252,1.2426786899398912
2,1.0019212682259078,1.2507903631555009
2,1.114542563496292,1.2621706000028492
2,1.0430252170010381,1.2661180780810224
2,1.0953756844010167,1.2641027747681453
2,1.0219784905134564,1.2701682140418717
2,1.0647167121513625,1.2729847164108845
2,1.0801447937449655,1.2452563292577925
2,1.0087498458795043,1.2605184378513101
2,1.0694276459920469,1.265881161149842
2,1.0544865376689436,1.2604130700347775
2,1.0735957305545387,1.2545311587797279
2,1.0596022534708884,1.2668714158212278
2,1.03259398909206,1.244742783382202
2,1.037121336026737,1.2610915805851695
2,1.058045607922211,1.2504223827235705
2,1.0118663945718558,1.26978773655252
2,1.0286436759662123,1.2572768269928318
2,1.0754119407881257,1.2570817329334545
2,1.0090611586634912,1.2604354790357228
2,1.0356284582808086,1.2660479601408663
2,1.0454329121720656,1.2669427056797087
2,1.0567928228474461,1.268210036395523
2,1.068208189057106,1.2544878588976305
2,1.0353761529205072,1.269682362375636
2,1.0447200900370692,1.2359343978503703
2,1.097632724459902,1.2597086289218618
2,1.0501812816692142,1.2700554189903903
2,1.0581160359893766,1.2492317116708442
2,1.0927320678806076,1.2551845681160647
2,1.0166021600273005,1.2543399069120786
2,1.055215279516798,1.2637104931720218
2,1.0526425066271017,1.249876737151639
2,1.0496570668531893,1.2614645405913774
2,1.0599545771450103,1.2691342687964338
2,1.0352983810797827,1.2620375674350037
2,1.021581910349222,1.246292304519631
2,1.0479469787968683,1.2675865558749844
2,1.0706346562588203,1.2453170223510517
2,1.02012378473491,1.2639281240053952
2,1.065034401974947,1.2805395835394895
2,1.0458725237350188,1.2482750178469275
2,1.02829763578612,1.2611293254560012
2,1.0439494186190936,1.266973107144424
2,1.068453396000877,1.2716476836579245
2,1.0410192822517885,1.240259785908735
2,1.0732205438997031,1.2422779785854905
2,1.035091536691053,1.2485934942023291
2,1.080305801760868,1.2707796150385056
2,1.0385245054418275,1.2479408235271616
2,1.0645396751393128,1.2685383866155642
2,1.058290679458059,1.2569014807777994
2,1.0470460105576045,1.2610941518292065
2,1.052591699367316,1.2644689597495806
2,1.0881200825309363,1.2641932866787886
2,1.006132089406881,1.2628030256584641
2,1.0854795322372133,1.2561809044361887
2,1.0175681293368113,1.259836154950406
2,1.0435485848356822,1.2485372711686198
2,1.0375486027715994,1.2483326424009262
2,1.116473359556174,1.2509861451610074
2,1.027179454881286,1.2474659659386689
2,1.090188858431107,1.2746926104869822
2,1.092464495730907,1.246379616951168
2,1.0388448729344102,1.2537654000246559
2,1.0248025052641485,1.2541755901090028
2,1.0253141366784064,1.2685846555443459
2,1.0276298820313743,1.2661632975909642
2,1.0174558683806192,1.2723049004063278
